"Date","WaterTemp","Salinity","Location"
2021-10-19 05:40:00,13.69,NA,"SanFran"
2021-10-19 05:45:00,13.65,NA,"SanFran"
2021-10-19 05:50:00,13.61,NA,"SanFran"
2021-10-19 05:55:00,13.56,NA,"SanFran"
2021-10-19 06:00:00,13.56,NA,"SanFran"
2021-10-19 06:05:00,13.56,NA,"SanFran"
2021-10-19 06:10:00,13.56,NA,"SanFran"
2021-10-19 06:15:00,13.56,NA,"SanFran"
2021-10-19 06:20:00,13.56,NA,"SanFran"
2021-10-19 06:25:00,13.65,NA,"SanFran"
2021-10-19 06:30:00,13.65,NA,"SanFran"
2021-10-19 06:35:00,13.61,NA,"SanFran"
2021-10-19 06:40:00,13.61,NA,"SanFran"
2021-10-19 06:45:00,13.61,NA,"SanFran"
2021-10-19 06:50:00,13.61,NA,"SanFran"
2021-10-19 06:55:00,13.61,NA,"SanFran"
2021-10-19 07:00:00,13.61,NA,"SanFran"
2021-10-19 07:05:00,13.56,NA,"SanFran"
2021-10-19 07:10:00,13.52,NA,"SanFran"
2021-10-19 07:15:00,13.52,NA,"SanFran"
2021-10-19 07:20:00,13.61,NA,"SanFran"
2021-10-19 07:25:00,13.61,NA,"SanFran"
2021-10-19 07:30:00,13.56,NA,"SanFran"
2021-10-19 07:35:00,13.56,NA,"SanFran"
2021-10-19 07:40:00,13.56,NA,"SanFran"
2021-10-19 07:45:00,13.61,NA,"SanFran"
2021-10-19 07:50:00,13.61,NA,"SanFran"
2021-10-19 07:55:00,13.61,NA,"SanFran"
2021-10-19 08:00:00,13.61,NA,"SanFran"
2021-10-19 08:05:00,13.61,NA,"SanFran"
2021-10-19 08:10:00,13.61,NA,"SanFran"
2021-10-19 08:15:00,13.61,NA,"SanFran"
2021-10-19 08:20:00,13.69,NA,"SanFran"
2021-10-19 08:25:00,13.65,NA,"SanFran"
2021-10-19 08:30:00,13.61,NA,"SanFran"
2021-10-19 08:35:00,13.61,NA,"SanFran"
2021-10-19 08:40:00,13.69,NA,"SanFran"
2021-10-19 08:45:00,13.69,NA,"SanFran"
2021-10-19 08:50:00,13.69,NA,"SanFran"
2021-10-19 08:55:00,13.69,NA,"SanFran"
2021-10-19 09:00:00,13.69,NA,"SanFran"
2021-10-19 09:05:00,13.65,NA,"SanFran"
2021-10-19 09:10:00,13.61,NA,"SanFran"
2021-10-19 09:15:00,13.61,NA,"SanFran"
2021-10-19 09:20:00,13.61,NA,"SanFran"
2021-10-19 09:25:00,13.61,NA,"SanFran"
2021-10-19 09:30:00,13.61,NA,"SanFran"
2021-10-19 09:35:00,13.61,NA,"SanFran"
2021-10-19 09:40:00,13.65,NA,"SanFran"
2021-10-19 09:45:00,13.69,NA,"SanFran"
2021-10-19 09:50:00,13.65,NA,"SanFran"
2021-10-19 09:55:00,13.52,NA,"SanFran"
2021-10-19 10:00:00,13.52,NA,"SanFran"
2021-10-19 10:05:00,13.52,NA,"SanFran"
2021-10-19 10:10:00,13.48,NA,"SanFran"
2021-10-19 10:15:00,13.4,NA,"SanFran"
2021-10-19 10:20:00,13.4,NA,"SanFran"
2021-10-19 10:25:00,13.36,NA,"SanFran"
2021-10-19 10:30:00,13.31,NA,"SanFran"
2021-10-19 10:35:00,13.36,NA,"SanFran"
2021-10-19 10:40:00,13.36,NA,"SanFran"
2021-10-19 10:45:00,13.36,NA,"SanFran"
2021-10-19 10:50:00,13.4,NA,"SanFran"
2021-10-19 10:55:00,13.4,NA,"SanFran"
2021-10-19 11:00:00,13.4,NA,"SanFran"
2021-10-19 11:05:00,13.44,NA,"SanFran"
2021-10-19 11:10:00,13.52,NA,"SanFran"
2021-10-19 11:15:00,13.52,NA,"SanFran"
2021-10-19 11:20:00,13.52,NA,"SanFran"
2021-10-19 11:25:00,13.61,NA,"SanFran"
2021-10-19 11:30:00,13.69,NA,"SanFran"
2021-10-19 11:35:00,13.69,NA,"SanFran"
2021-10-19 11:40:00,13.69,NA,"SanFran"
2021-10-19 11:45:00,13.69,NA,"SanFran"
2021-10-19 11:50:00,13.69,NA,"SanFran"
2021-10-19 11:55:00,13.73,NA,"SanFran"
2021-10-20 12:00:00,13.73,NA,"SanFran"
2021-10-20 12:05:00,13.73,NA,"SanFran"
2021-10-20 12:10:00,13.77,NA,"SanFran"
2021-10-20 12:15:00,13.77,NA,"SanFran"
2021-10-20 12:20:00,13.77,NA,"SanFran"
2021-10-20 12:25:00,13.81,NA,"SanFran"
2021-10-20 12:30:00,13.86,NA,"SanFran"
2021-10-20 12:35:00,13.9,NA,"SanFran"
2021-10-20 12:40:00,13.9,NA,"SanFran"
2021-10-20 12:45:00,13.94,NA,"SanFran"
2021-10-20 12:50:00,13.94,NA,"SanFran"
2021-10-20 12:55:00,13.98,NA,"SanFran"
2021-10-20 01:00:00,13.98,NA,"SanFran"
2021-10-20 01:05:00,13.98,NA,"SanFran"
2021-10-20 01:10:00,13.98,NA,"SanFran"
2021-10-20 01:15:00,13.98,NA,"SanFran"
2021-10-20 01:20:00,14.02,NA,"SanFran"
2021-10-20 01:25:00,14.02,NA,"SanFran"
2021-10-20 01:30:00,14.02,NA,"SanFran"
2021-10-20 01:35:00,14.02,NA,"SanFran"
2021-10-20 01:40:00,14.02,NA,"SanFran"
2021-10-20 01:45:00,14.02,NA,"SanFran"
2021-10-20 01:50:00,14.07,NA,"SanFran"
2021-10-20 01:55:00,14.02,NA,"SanFran"
2021-10-20 02:00:00,14.07,NA,"SanFran"
2021-10-20 02:05:00,14.07,NA,"SanFran"
2021-10-20 02:10:00,14.07,NA,"SanFran"
2021-10-20 02:15:00,14.07,NA,"SanFran"
2021-10-20 02:20:00,14.07,NA,"SanFran"
2021-10-20 02:25:00,14.07,NA,"SanFran"
2021-10-20 02:30:00,14.07,NA,"SanFran"
2021-10-20 02:35:00,14.07,NA,"SanFran"
2021-10-20 02:40:00,14.07,NA,"SanFran"
2021-10-20 02:45:00,14.07,NA,"SanFran"
2021-10-20 02:50:00,14.07,NA,"SanFran"
2021-10-20 02:55:00,14.07,NA,"SanFran"
2021-10-20 03:00:00,14.07,NA,"SanFran"
2021-10-20 03:05:00,14.07,NA,"SanFran"
2021-10-20 03:10:00,14.07,NA,"SanFran"
2021-10-20 03:15:00,14.07,NA,"SanFran"
2021-10-20 03:20:00,14.07,NA,"SanFran"
2021-10-20 03:25:00,14.07,NA,"SanFran"
2021-10-20 03:30:00,14.07,NA,"SanFran"
2021-10-20 03:35:00,14.07,NA,"SanFran"
2021-10-20 03:40:00,14.07,NA,"SanFran"
2021-10-20 03:45:00,14.07,NA,"SanFran"
2021-10-20 03:50:00,14.07,NA,"SanFran"
2021-10-20 03:55:00,14.07,NA,"SanFran"
2021-10-20 04:00:00,14.07,NA,"SanFran"
2021-10-20 04:05:00,14.07,NA,"SanFran"
2021-10-20 04:10:00,14.02,NA,"SanFran"
2021-10-20 04:15:00,14.02,NA,"SanFran"
2021-10-20 04:20:00,13.98,NA,"SanFran"
2021-10-20 04:25:00,13.94,NA,"SanFran"
2021-10-20 04:30:00,13.9,NA,"SanFran"
2021-10-20 04:35:00,13.9,NA,"SanFran"
2021-10-20 04:40:00,13.86,NA,"SanFran"
2021-10-20 04:45:00,13.77,NA,"SanFran"
2021-10-20 04:50:00,13.73,NA,"SanFran"
2021-10-20 04:55:00,13.69,NA,"SanFran"
2021-10-20 05:00:00,13.65,NA,"SanFran"
2021-10-20 05:05:00,13.61,NA,"SanFran"
2021-10-20 05:10:00,13.56,NA,"SanFran"
2021-10-20 05:15:00,13.56,NA,"SanFran"
2021-10-20 05:20:00,13.52,NA,"SanFran"
2021-10-20 05:25:00,13.52,NA,"SanFran"
2021-10-20 05:30:00,13.44,NA,"SanFran"
2021-10-20 05:35:00,13.4,NA,"SanFran"
2021-10-20 05:40:00,13.4,NA,"SanFran"
2021-10-20 05:45:00,13.36,NA,"SanFran"
2021-10-20 05:50:00,13.36,NA,"SanFran"
2021-10-20 05:55:00,13.36,NA,"SanFran"
2021-10-20 06:00:00,13.36,NA,"SanFran"
2021-10-20 06:05:00,13.36,NA,"SanFran"
2021-10-20 06:10:00,13.31,NA,"SanFran"
2021-10-20 06:15:00,13.31,NA,"SanFran"
2021-10-20 06:20:00,13.27,NA,"SanFran"
2021-10-20 06:25:00,13.27,NA,"SanFran"
2021-10-20 06:30:00,13.27,NA,"SanFran"
2021-10-20 06:35:00,13.27,NA,"SanFran"
2021-10-20 06:40:00,13.27,NA,"SanFran"
2021-10-20 06:45:00,13.27,NA,"SanFran"
2021-10-20 06:50:00,13.27,NA,"SanFran"
2021-10-20 06:55:00,13.27,NA,"SanFran"
2021-10-20 07:00:00,13.27,NA,"SanFran"
2021-10-20 07:05:00,13.27,NA,"SanFran"
2021-10-20 07:10:00,13.27,NA,"SanFran"
2021-10-20 07:15:00,13.23,NA,"SanFran"
2021-10-20 07:20:00,13.23,NA,"SanFran"
2021-10-20 07:25:00,13.23,NA,"SanFran"
2021-10-20 07:30:00,13.19,NA,"SanFran"
2021-10-20 07:35:00,13.19,NA,"SanFran"
2021-10-20 07:40:00,13.15,NA,"SanFran"
2021-10-20 07:45:00,13.15,NA,"SanFran"
2021-10-20 07:50:00,13.11,NA,"SanFran"
2021-10-20 07:55:00,13.11,NA,"SanFran"
2021-10-20 08:00:00,13.11,NA,"SanFran"
2021-10-20 08:05:00,13.06,NA,"SanFran"
2021-10-20 08:10:00,13.06,NA,"SanFran"
2021-10-20 08:15:00,13.06,NA,"SanFran"
2021-10-20 08:20:00,13.06,NA,"SanFran"
2021-10-20 08:25:00,13.06,NA,"SanFran"
2021-10-20 08:30:00,13.06,NA,"SanFran"
2021-10-20 08:35:00,13.06,NA,"SanFran"
2021-10-20 08:40:00,13.06,NA,"SanFran"
2021-10-20 08:45:00,13.06,NA,"SanFran"
2021-10-20 08:50:00,13.02,NA,"SanFran"
2021-10-20 08:55:00,13.06,NA,"SanFran"
2021-10-20 09:00:00,13.02,NA,"SanFran"
2021-10-20 09:05:00,13.02,NA,"SanFran"
2021-10-20 09:10:00,13.02,NA,"SanFran"
2021-10-20 09:15:00,13.02,NA,"SanFran"
2021-10-20 09:20:00,13.02,NA,"SanFran"
2021-10-20 09:25:00,13.02,NA,"SanFran"
2021-10-20 09:30:00,13.02,NA,"SanFran"
2021-10-20 09:35:00,13.02,NA,"SanFran"
2021-10-20 09:40:00,13.02,NA,"SanFran"
2021-10-20 09:45:00,13.02,NA,"SanFran"
2021-10-20 09:50:00,13.02,NA,"SanFran"
2021-10-20 09:55:00,13.02,NA,"SanFran"
2021-10-20 10:00:00,13.02,NA,"SanFran"
2021-10-20 10:05:00,12.98,NA,"SanFran"
2021-10-20 10:10:00,12.94,NA,"SanFran"
2021-10-20 10:15:00,12.94,NA,"SanFran"
2021-10-20 10:20:00,12.94,NA,"SanFran"
2021-10-20 10:25:00,12.94,NA,"SanFran"
2021-10-20 10:30:00,12.94,NA,"SanFran"
2021-10-20 10:35:00,12.94,NA,"SanFran"
2021-10-20 10:40:00,12.94,NA,"SanFran"
2021-10-20 10:45:00,12.98,NA,"SanFran"
2021-10-20 10:50:00,13.02,NA,"SanFran"
2021-10-20 10:55:00,13.06,NA,"SanFran"
2021-10-20 11:00:00,13.11,NA,"SanFran"
2021-10-20 11:05:00,13.15,NA,"SanFran"
2021-10-20 11:10:00,13.15,NA,"SanFran"
2021-10-20 11:15:00,13.19,NA,"SanFran"
2021-10-20 11:20:00,13.19,NA,"SanFran"
2021-10-20 11:25:00,13.23,NA,"SanFran"
2021-10-20 11:30:00,13.23,NA,"SanFran"
2021-10-20 11:35:00,13.23,NA,"SanFran"
2021-10-20 11:40:00,13.23,NA,"SanFran"
2021-10-20 11:45:00,13.23,NA,"SanFran"
2021-10-20 11:50:00,13.23,NA,"SanFran"
2021-10-20 11:55:00,13.23,NA,"SanFran"
2021-10-20 12:00:00,13.23,NA,"SanFran"
2021-10-20 12:05:00,13.23,NA,"SanFran"
2021-10-20 12:10:00,13.23,NA,"SanFran"
2021-10-20 12:15:00,13.48,NA,"SanFran"
2021-10-20 12:20:00,13.61,NA,"SanFran"
2021-10-20 12:25:00,13.56,NA,"SanFran"
2021-10-20 12:30:00,13.56,NA,"SanFran"
2021-10-20 12:35:00,13.56,NA,"SanFran"
2021-10-20 12:40:00,13.56,NA,"SanFran"
2021-10-20 12:45:00,13.56,NA,"SanFran"
2021-10-20 12:50:00,13.56,NA,"SanFran"
2021-10-20 12:55:00,13.56,NA,"SanFran"
2021-10-20 01:00:00,13.56,NA,"SanFran"
2021-10-20 01:05:00,13.61,NA,"SanFran"
2021-10-20 01:10:00,13.65,NA,"SanFran"
2021-10-20 01:15:00,13.69,NA,"SanFran"
2021-10-20 01:20:00,13.69,NA,"SanFran"
2021-10-20 01:25:00,13.69,NA,"SanFran"
2021-10-20 01:30:00,13.69,NA,"SanFran"
2021-10-20 01:35:00,13.73,NA,"SanFran"
2021-10-20 01:40:00,13.73,NA,"SanFran"
2021-10-20 01:45:00,13.77,NA,"SanFran"
2021-10-20 01:50:00,13.73,NA,"SanFran"
2021-10-20 01:55:00,13.77,NA,"SanFran"
2021-10-20 02:00:00,13.77,NA,"SanFran"
2021-10-20 02:05:00,13.77,NA,"SanFran"
2021-10-20 02:10:00,13.73,NA,"SanFran"
2021-10-20 02:15:00,13.73,NA,"SanFran"
2021-10-20 02:20:00,13.73,NA,"SanFran"
2021-10-20 02:25:00,13.73,NA,"SanFran"
2021-10-20 02:30:00,13.73,NA,"SanFran"
2021-10-20 02:35:00,13.77,NA,"SanFran"
2021-10-20 02:40:00,13.73,NA,"SanFran"
2021-10-20 02:45:00,13.77,NA,"SanFran"
2021-10-20 02:50:00,13.73,NA,"SanFran"
2021-10-20 02:55:00,13.73,NA,"SanFran"
2021-10-20 03:00:00,13.73,NA,"SanFran"
2021-10-20 03:05:00,13.69,NA,"SanFran"
2021-10-20 03:10:00,13.69,NA,"SanFran"
2021-10-20 03:15:00,13.73,NA,"SanFran"
2021-10-20 03:20:00,13.69,NA,"SanFran"
2021-10-20 03:25:00,13.69,NA,"SanFran"
2021-10-20 03:30:00,13.69,NA,"SanFran"
2021-10-20 03:35:00,13.69,NA,"SanFran"
2021-10-20 03:40:00,13.65,NA,"SanFran"
2021-10-20 03:45:00,13.61,NA,"SanFran"
2021-10-20 03:50:00,13.61,NA,"SanFran"
2021-10-20 03:55:00,13.56,NA,"SanFran"
2021-10-20 04:00:00,13.52,NA,"SanFran"
2021-10-20 04:05:00,13.52,NA,"SanFran"
2021-10-20 04:10:00,13.44,NA,"SanFran"
2021-10-20 04:15:00,13.31,NA,"SanFran"
2021-10-20 04:20:00,12.81,NA,"SanFran"
2021-10-20 04:25:00,12.73,NA,"SanFran"
2021-10-20 04:30:00,12.69,NA,"SanFran"
2021-10-20 04:35:00,12.69,NA,"SanFran"
2021-10-20 04:40:00,12.69,NA,"SanFran"
2021-10-20 04:45:00,12.73,NA,"SanFran"
2021-10-20 04:50:00,12.73,NA,"SanFran"
2021-10-20 04:55:00,12.77,NA,"SanFran"
2021-10-20 05:00:00,12.77,NA,"SanFran"
2021-10-20 05:05:00,12.77,NA,"SanFran"
2021-10-20 05:10:00,12.77,NA,"SanFran"
2021-10-20 05:15:00,12.77,NA,"SanFran"
2021-10-20 05:20:00,12.77,NA,"SanFran"
2021-10-20 05:25:00,12.77,NA,"SanFran"
2021-10-20 05:30:00,12.81,NA,"SanFran"
2021-10-20 05:35:00,12.77,NA,"SanFran"
2021-10-20 05:40:00,12.81,NA,"SanFran"
2021-10-20 05:45:00,12.77,NA,"SanFran"
2021-10-20 05:50:00,12.77,NA,"SanFran"
2021-10-20 05:55:00,12.77,NA,"SanFran"
2021-10-20 06:00:00,12.77,NA,"SanFran"
2021-10-20 06:05:00,12.77,NA,"SanFran"
2021-10-20 06:10:00,12.77,NA,"SanFran"
2021-10-20 06:15:00,12.73,NA,"SanFran"
2021-10-20 06:20:00,12.73,NA,"SanFran"
2021-10-20 06:25:00,12.73,NA,"SanFran"
2021-10-20 06:30:00,12.73,NA,"SanFran"
2021-10-20 06:35:00,12.73,NA,"SanFran"
2021-10-20 06:40:00,12.73,NA,"SanFran"
2021-10-20 06:45:00,12.73,NA,"SanFran"
2021-10-20 06:50:00,12.73,NA,"SanFran"
2021-10-20 06:55:00,12.73,NA,"SanFran"
2021-10-20 07:00:00,12.73,NA,"SanFran"
2021-10-20 07:05:00,12.73,NA,"SanFran"
2021-10-20 07:10:00,12.73,NA,"SanFran"
2021-10-20 07:15:00,12.77,NA,"SanFran"
2021-10-20 07:20:00,12.77,NA,"SanFran"
2021-10-20 07:25:00,12.77,NA,"SanFran"
2021-10-20 07:30:00,12.77,NA,"SanFran"
2021-10-20 07:35:00,12.73,NA,"SanFran"
2021-10-20 07:40:00,12.73,NA,"SanFran"
2021-10-20 07:45:00,12.73,NA,"SanFran"
2021-10-20 07:50:00,12.73,NA,"SanFran"
2021-10-20 07:55:00,12.73,NA,"SanFran"
2021-10-20 08:00:00,12.73,NA,"SanFran"
2021-10-20 08:05:00,12.73,NA,"SanFran"
2021-10-20 08:10:00,12.73,NA,"SanFran"
2021-10-20 08:15:00,12.73,NA,"SanFran"
2021-10-20 08:20:00,12.73,NA,"SanFran"
2021-10-20 08:25:00,12.73,NA,"SanFran"
2021-10-20 08:30:00,12.73,NA,"SanFran"
2021-10-20 08:35:00,12.73,NA,"SanFran"
2021-10-20 08:40:00,12.73,NA,"SanFran"
2021-10-20 08:45:00,12.69,NA,"SanFran"
2021-10-20 08:50:00,12.69,NA,"SanFran"
2021-10-20 08:55:00,12.73,NA,"SanFran"
2021-10-20 09:00:00,12.73,NA,"SanFran"
2021-10-20 09:05:00,12.73,NA,"SanFran"
2021-10-20 09:10:00,12.73,NA,"SanFran"
2021-10-20 09:15:00,12.73,NA,"SanFran"
2021-10-20 09:20:00,12.73,NA,"SanFran"
2021-10-20 09:25:00,12.73,NA,"SanFran"
2021-10-20 09:30:00,12.73,NA,"SanFran"
2021-10-20 09:35:00,12.77,NA,"SanFran"
2021-10-20 09:40:00,12.77,NA,"SanFran"
2021-10-20 09:45:00,12.77,NA,"SanFran"
2021-10-20 09:50:00,12.81,NA,"SanFran"
2021-10-20 09:55:00,12.81,NA,"SanFran"
2021-10-20 10:00:00,12.81,NA,"SanFran"
2021-10-20 10:05:00,12.81,NA,"SanFran"
2021-10-20 10:10:00,12.81,NA,"SanFran"
2021-10-20 10:15:00,12.81,NA,"SanFran"
2021-10-20 10:20:00,12.81,NA,"SanFran"
2021-10-20 10:25:00,12.81,NA,"SanFran"
2021-10-20 10:30:00,13.23,NA,"SanFran"
2021-10-20 10:35:00,13.23,NA,"SanFran"
2021-10-20 10:40:00,13.19,NA,"SanFran"
2021-10-20 10:45:00,13.15,NA,"SanFran"
2021-10-20 10:50:00,13.15,NA,"SanFran"
2021-10-20 10:55:00,13.27,NA,"SanFran"
2021-10-20 11:00:00,13.27,NA,"SanFran"
2021-10-20 11:05:00,13.27,NA,"SanFran"
2021-10-20 11:10:00,13.36,NA,"SanFran"
2021-10-20 11:15:00,13.4,NA,"SanFran"
2021-10-20 11:20:00,13.36,NA,"SanFran"
2021-10-20 11:25:00,13.36,NA,"SanFran"
2021-10-20 11:30:00,13.4,NA,"SanFran"
2021-10-20 11:35:00,13.44,NA,"SanFran"
2021-10-20 11:40:00,13.44,NA,"SanFran"
2021-10-20 11:45:00,13.44,NA,"SanFran"
2021-10-20 11:50:00,13.48,NA,"SanFran"
2021-10-20 11:55:00,13.52,NA,"SanFran"
2021-10-21 12:00:00,13.52,NA,"SanFran"
2021-10-21 12:05:00,13.56,NA,"SanFran"
2021-10-21 12:10:00,13.61,NA,"SanFran"
2021-10-21 12:15:00,13.61,NA,"SanFran"
2021-10-21 12:20:00,13.61,NA,"SanFran"
2021-10-21 12:25:00,13.65,NA,"SanFran"
2021-10-21 12:30:00,13.69,NA,"SanFran"
2021-10-21 12:35:00,13.73,NA,"SanFran"
2021-10-21 12:40:00,13.73,NA,"SanFran"
2021-10-21 12:45:00,13.77,NA,"SanFran"
2021-10-21 12:50:00,13.81,NA,"SanFran"
2021-10-21 12:55:00,13.86,NA,"SanFran"
2021-10-21 01:00:00,13.86,NA,"SanFran"
2021-10-21 01:05:00,13.9,NA,"SanFran"
2021-10-21 01:10:00,13.86,NA,"SanFran"
2021-10-21 01:15:00,13.9,NA,"SanFran"
2021-10-21 01:20:00,13.9,NA,"SanFran"
2021-10-21 01:25:00,13.9,NA,"SanFran"
2021-10-21 01:30:00,13.9,NA,"SanFran"
2021-10-21 01:35:00,13.94,NA,"SanFran"
2021-10-21 01:40:00,13.98,NA,"SanFran"
2021-10-21 01:45:00,13.98,NA,"SanFran"
2021-10-21 01:50:00,13.98,NA,"SanFran"
2021-10-21 01:55:00,14.02,NA,"SanFran"
2021-10-21 02:00:00,14.07,NA,"SanFran"
2021-10-21 02:05:00,14.07,NA,"SanFran"
2021-10-21 02:10:00,14.07,NA,"SanFran"
2021-10-21 02:15:00,14.11,NA,"SanFran"
2021-10-21 02:20:00,14.15,NA,"SanFran"
2021-10-21 02:25:00,14.19,NA,"SanFran"
2021-10-21 02:30:00,14.23,NA,"SanFran"
2021-10-21 02:35:00,14.23,NA,"SanFran"
2021-10-21 02:40:00,14.23,NA,"SanFran"
2021-10-21 02:45:00,14.23,NA,"SanFran"
2021-10-21 02:50:00,14.32,NA,"SanFran"
2021-10-21 02:55:00,14.32,NA,"SanFran"
2021-10-21 03:00:00,14.32,NA,"SanFran"
2021-10-21 03:05:00,14.27,NA,"SanFran"
2021-10-21 03:10:00,14.23,NA,"SanFran"
2021-10-21 03:15:00,14.32,NA,"SanFran"
2021-10-21 03:20:00,14.23,NA,"SanFran"
2021-10-21 03:25:00,14.27,NA,"SanFran"
2021-10-21 03:30:00,14.27,NA,"SanFran"
2021-10-21 03:35:00,14.23,NA,"SanFran"
2021-10-21 03:40:00,14.27,NA,"SanFran"
2021-10-21 03:45:00,14.27,NA,"SanFran"
2021-10-21 03:50:00,14.27,NA,"SanFran"
2021-10-21 03:55:00,14.32,NA,"SanFran"
2021-10-21 04:00:00,14.27,NA,"SanFran"
2021-10-21 04:05:00,14.32,NA,"SanFran"
2021-10-21 04:10:00,14.32,NA,"SanFran"
2021-10-21 04:15:00,14.32,NA,"SanFran"
2021-10-21 04:20:00,14.32,NA,"SanFran"
2021-10-21 04:25:00,14.27,NA,"SanFran"
2021-10-21 04:30:00,14.23,NA,"SanFran"
2021-10-21 04:35:00,14.23,NA,"SanFran"
2021-10-21 04:40:00,14.23,NA,"SanFran"
2021-10-21 04:45:00,14.19,NA,"SanFran"
2021-10-21 04:50:00,14.15,NA,"SanFran"
2021-10-21 04:55:00,14.15,NA,"SanFran"
2021-10-21 05:00:00,14.19,NA,"SanFran"
2021-10-21 05:05:00,14.23,NA,"SanFran"
2021-10-21 05:10:00,14.23,NA,"SanFran"
2021-10-21 05:15:00,14.23,NA,"SanFran"
2021-10-21 05:20:00,14.23,NA,"SanFran"
2021-10-21 05:25:00,14.19,NA,"SanFran"
2021-10-21 05:30:00,14.15,NA,"SanFran"
2021-10-21 05:35:00,14.15,NA,"SanFran"
2021-10-21 05:40:00,14.07,NA,"SanFran"
2021-10-21 05:45:00,14.02,NA,"SanFran"
2021-10-21 05:50:00,13.94,NA,"SanFran"
2021-10-21 05:55:00,13.9,NA,"SanFran"
2021-10-21 06:00:00,13.81,NA,"SanFran"
2021-10-21 06:05:00,13.86,NA,"SanFran"
2021-10-21 06:10:00,13.69,NA,"SanFran"
2021-10-21 06:15:00,13.73,NA,"SanFran"
2021-10-21 06:20:00,13.73,NA,"SanFran"
2021-10-21 06:25:00,13.69,NA,"SanFran"
2021-10-21 06:30:00,13.56,NA,"SanFran"
2021-10-21 06:35:00,13.48,NA,"SanFran"
2021-10-21 06:40:00,13.65,NA,"SanFran"
2021-10-21 06:45:00,13.61,NA,"SanFran"
2021-10-21 06:50:00,13.52,NA,"SanFran"
2021-10-21 06:55:00,13.48,NA,"SanFran"
2021-10-21 07:00:00,13.48,NA,"SanFran"
2021-10-21 07:05:00,13.4,NA,"SanFran"
2021-10-21 07:10:00,13.44,NA,"SanFran"
2021-10-21 07:15:00,13.48,NA,"SanFran"
2021-10-21 07:20:00,13.44,NA,"SanFran"
2021-10-21 07:25:00,13.44,NA,"SanFran"
2021-10-21 07:30:00,13.4,NA,"SanFran"
2021-10-21 07:35:00,13.36,NA,"SanFran"
2021-10-21 07:40:00,13.36,NA,"SanFran"
2021-10-21 07:45:00,13.31,NA,"SanFran"
2021-10-21 07:50:00,13.27,NA,"SanFran"
2021-10-21 07:55:00,13.23,NA,"SanFran"
2021-10-21 08:00:00,13.19,NA,"SanFran"
2021-10-21 08:05:00,13.15,NA,"SanFran"
2021-10-21 08:10:00,13.15,NA,"SanFran"
2021-10-21 08:15:00,13.15,NA,"SanFran"
2021-10-21 08:20:00,13.15,NA,"SanFran"
2021-10-21 08:25:00,13.15,NA,"SanFran"
2021-10-21 08:30:00,13.15,NA,"SanFran"
2021-10-21 08:35:00,13.15,NA,"SanFran"
2021-10-21 08:40:00,13.15,NA,"SanFran"
2021-10-21 08:45:00,13.11,NA,"SanFran"
2021-10-21 08:50:00,13.11,NA,"SanFran"
2021-10-21 08:55:00,13.11,NA,"SanFran"
2021-10-21 09:00:00,13.11,NA,"SanFran"
2021-10-21 09:05:00,13.11,NA,"SanFran"
2021-10-21 09:10:00,13.15,NA,"SanFran"
2021-10-21 09:15:00,13.11,NA,"SanFran"
2021-10-21 09:20:00,13.15,NA,"SanFran"
2021-10-21 09:25:00,13.15,NA,"SanFran"
2021-10-21 09:30:00,13.15,NA,"SanFran"
2021-10-21 09:35:00,13.15,NA,"SanFran"
2021-10-21 09:40:00,13.15,NA,"SanFran"
2021-10-21 09:45:00,13.11,NA,"SanFran"
2021-10-21 09:50:00,13.15,NA,"SanFran"
2021-10-21 09:55:00,13.11,NA,"SanFran"
2021-10-21 10:00:00,13.11,NA,"SanFran"
2021-10-21 10:05:00,13.15,NA,"SanFran"
2021-10-21 10:10:00,13.15,NA,"SanFran"
2021-10-21 10:15:00,13.15,NA,"SanFran"
2021-10-21 10:20:00,13.15,NA,"SanFran"
2021-10-21 10:25:00,13.15,NA,"SanFran"
2021-10-21 10:30:00,13.15,NA,"SanFran"
2021-10-21 10:35:00,13.11,NA,"SanFran"
2021-10-21 10:40:00,13.11,NA,"SanFran"
2021-10-21 10:45:00,13.11,NA,"SanFran"
2021-10-21 10:50:00,13.06,NA,"SanFran"
2021-10-21 10:55:00,13.11,NA,"SanFran"
2021-10-21 11:00:00,13.06,NA,"SanFran"
2021-10-21 11:05:00,13.06,NA,"SanFran"
2021-10-21 11:10:00,13.06,NA,"SanFran"
2021-10-21 11:15:00,13.06,NA,"SanFran"
2021-10-21 11:20:00,13.11,NA,"SanFran"
2021-10-21 11:25:00,13.11,NA,"SanFran"
2021-10-21 11:30:00,13.11,NA,"SanFran"
2021-10-21 11:35:00,13.11,NA,"SanFran"
2021-10-21 11:40:00,13.11,NA,"SanFran"
2021-10-21 11:45:00,13.15,NA,"SanFran"
2021-10-21 11:50:00,13.15,NA,"SanFran"
2021-10-21 11:55:00,13.15,NA,"SanFran"
2021-10-21 12:00:00,13.15,NA,"SanFran"
2021-10-21 12:05:00,13.19,NA,"SanFran"
2021-10-21 12:10:00,13.19,NA,"SanFran"
2021-10-21 12:15:00,13.23,NA,"SanFran"
2021-10-21 12:20:00,13.23,NA,"SanFran"
2021-10-21 12:25:00,13.27,NA,"SanFran"
2021-10-21 12:30:00,13.36,NA,"SanFran"
2021-10-21 12:35:00,13.44,NA,"SanFran"
2021-10-21 12:40:00,13.48,NA,"SanFran"
